Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2004","2004","toneladas","337000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2005","2005","toneladas","297000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2006","2006","toneladas","312000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2007","2007","toneladas","373600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2008","2008","toneladas","290000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2009","2009","toneladas","310000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2010","2010","toneladas","366500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2011","2011","toneladas","393100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2012","2012","toneladas","513964"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2013","2013","toneladas","533200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2014","2014","toneladas","462266"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2015","2015","toneladas","556753"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2016","2016","toneladas","678652"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2017","2017","toneladas","702278"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2018","2018","toneladas","717650"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2019","2019","toneladas","734640"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","394","Calabazas, zapayo, calabaza confitera","2020","2020","toneladas","775090"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2000","2000","toneladas","7047"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2001","2001","toneladas","3146"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2002","2002","toneladas","4271"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2003","2003","toneladas","2152"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2004","2004","toneladas","2960"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2005","2005","toneladas","1806"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2006","2006","toneladas","31"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2007","2007","toneladas","22"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2008","2008","toneladas","22"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2009","2009","toneladas","22"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2010","2010","toneladas","1"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2011","2011","toneladas","1"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2012","2012","toneladas","1"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2013","2013","toneladas","12"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2014","2014","toneladas","70"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2015","2015","toneladas","123"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2016","2016","toneladas","365"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2017","2017","toneladas","846"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2018","2018","toneladas","750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2019","2019","toneladas","290"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","777","Cáñamo, estopa y desechos","2020","2020","toneladas","1560"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2000","2000","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2001","2001","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2002","2002","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2003","2003","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2004","2004","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2005","2005","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2006","2006","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2007","2007","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2008","2008","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2009","2009","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2010","2010","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2011","2011","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2012","2012","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2013","2013","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2014","2014","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2015","2015","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2016","2016","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2017","2017","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","336","Cañamón","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2000","2000","toneladas","33000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2001","2001","toneladas","34500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2002","2002","toneladas","36050"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2003","2003","toneladas","45200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2004","2004","toneladas","45800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2005","2005","toneladas","51950"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2006","2006","toneladas","63000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2007","2007","toneladas","67000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2008","2008","toneladas","95400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2009","2009","toneladas","100200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2010","2010","toneladas","125280"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2011","2011","toneladas","159400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2012","2012","toneladas","212300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2013","2013","toneladas","242800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2014","2014","toneladas","245000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2015","2015","toneladas","268764"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2016","2016","toneladas","321247"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2017","2017","toneladas","404131"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","587","Caquis","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2000","2000","toneladas","9230"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2001","2001","toneladas","9510"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2002","2002","toneladas","9362"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2003","2003","toneladas","16821"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2004","2004","toneladas","9510"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2005","2005","toneladas","8629"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2006","2006","toneladas","10140"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2007","2007","toneladas","10000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2008","2008","toneladas","11000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2009","2009","toneladas","16000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2010","2010","toneladas","17900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2011","2011","toneladas","16900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2012","2012","toneladas","15300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2013","2013","toneladas","17200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2014","2014","toneladas","16136"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2015","2015","toneladas","16413"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2016","2016","toneladas","16178"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2017","2017","toneladas","15623"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2018","2018","toneladas","184770"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2019","2019","toneladas","188930"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","220","Castañas","2020","2020","toneladas","188690"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2000","2000","toneladas","11063008"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2001","2001","toneladas","6249139"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2002","2002","toneladas","8362328"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2003","2003","toneladas","8698400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2004","2004","toneladas","10639817"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2005","2005","toneladas","4626059"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2006","2006","toneladas","8136389"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2007","2007","toneladas","11945319"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2008","2008","toneladas","11261100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2009","2009","toneladas","7295934"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2010","2010","toneladas","8154392"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2011","2011","toneladas","8287073"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2012","2012","toneladas","5956300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2013","2013","toneladas","10005000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2014","2014","toneladas","6983109"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2015","2015","toneladas","6705106"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2016","2016","toneladas","9176159"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2017","2017","toneladas","5785944"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2018","2018","toneladas","9554160"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2019","2019","toneladas","7744150"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","44","Cebada","2020","2020","toneladas","11465350"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2000","2000","toneladas","30919"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2001","2001","toneladas","26665"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2002","2002","toneladas","26358"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2003","2003","toneladas","20651"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2004","2004","toneladas","22292"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2005","2005","toneladas","21704"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2006","2006","toneladas","29258"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2007","2007","toneladas","34278"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2008","2008","toneladas","38000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2009","2009","toneladas","33269"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2010","2010","toneladas","32388"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2011","2011","toneladas","22172"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2012","2012","toneladas","21675"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2013","2013","toneladas","19299"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2014","2014","toneladas","21576"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2015","2015","toneladas","22373"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2016","2016","toneladas","23769"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2017","2017","toneladas","17527"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","402","Cebollas, chalotes, verdes","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2000","2000","toneladas","959731"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2001","2001","toneladas","991520"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2002","2002","toneladas","1022102"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2003","2003","toneladas","936827"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2004","2004","toneladas","1030449"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2005","2005","toneladas","1006051"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2006","2006","toneladas","1099551"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2007","2007","toneladas","1184250"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2008","2008","toneladas","1062538"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2009","2009","toneladas","1256288"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2010","2010","toneladas","1105131"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2011","2011","toneladas","1307531"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2012","2012","toneladas","1169721"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2013","2013","toneladas","1186600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2014","2014","toneladas","1364633"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2015","2015","toneladas","1229842"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2016","2016","toneladas","1384098"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2017","2017","toneladas","1299534"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2018","2018","toneladas","1288030"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2019","2019","toneladas","1458920"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","403","Cebollas, secas","2020","2020","toneladas","1319800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2000","2000","toneladas","220044"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2001","2001","toneladas","101452"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2002","2002","toneladas","176556"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2003","2003","toneladas","184400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2004","2004","toneladas","162718"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2005","2005","toneladas","129096"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2006","2006","toneladas","164997"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2007","2007","toneladas","261369"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2008","2008","toneladas","283212"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2009","2009","toneladas","180666"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2010","2010","toneladas","258380"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2011","2011","toneladas","366700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2012","2012","toneladas","256675"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2013","2013","toneladas","384300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2014","2014","toneladas","290970"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2015","2015","toneladas","331930"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2016","2016","toneladas","377355"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2017","2017","toneladas","139178"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2018","2018","toneladas","404280"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2019","2019","toneladas","261550"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","71","Centeno","2020","2020","toneladas","407620"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2000","2000","toneladas","25968"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2001","2001","toneladas","28978"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2002","2002","toneladas","31942"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2003","2003","toneladas","32928"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2004","2004","toneladas","33739"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2005","2005","toneladas","15709"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2006","2006","toneladas","53073"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2007","2007","toneladas","54559"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2008","2008","toneladas","58213"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2009","2009","toneladas","55708"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2010","2010","toneladas","53212"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2011","2011","toneladas","56702"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2012","2012","toneladas","49661"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2013","2013","toneladas","68101"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2014","2014","toneladas","41350"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2015","2015","toneladas","36758"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2016","2016","toneladas","15412"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2017","2017","toneladas","4284"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2018","2018","toneladas","17650"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2019","2019","toneladas","25850"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","108","Cereales nep","2020","2020","toneladas","31750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2000","2000","toneladas","68847"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2001","2001","toneladas","45652"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2002","2002","toneladas","60415"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2003","2003","toneladas","60415"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2004","2004","toneladas","100890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2005","2005","toneladas","21260"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2006","2006","toneladas","48862"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2007","2007","toneladas","37248"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2008","2008","toneladas","37200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2009","2009","toneladas","32000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2010","2010","toneladas","12895"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2011","2011","toneladas","18760"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2012","2012","toneladas","4200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2013","2013","toneladas","8731"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2014","2014","toneladas","9909"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2015","2015","toneladas","10000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2016","2016","toneladas","11014"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2017","2017","toneladas","6407"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2018","2018","toneladas","159860"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2019","2019","toneladas","86170"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","103","Cereales, mezcla","2020","2020","toneladas","133120"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2000","2000","toneladas","112900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2001","2001","toneladas","85600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2002","2002","toneladas","113100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2003","2003","toneladas","105700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2004","2004","toneladas","81300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2005","2005","toneladas","92600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2006","2006","toneladas","88200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2007","2007","toneladas","73200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2008","2008","toneladas","69700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2009","2009","toneladas","97645"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2010","2010","toneladas","85192"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2011","2011","toneladas","101945"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2012","2012","toneladas","96946"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2013","2013","toneladas","97200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2014","2014","toneladas","118220"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2015","2015","toneladas","94145"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2016","2016","toneladas","100503"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2017","2017","toneladas","114433"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2018","2018","toneladas","106580"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2019","2019","toneladas","118380"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","531","Cerezas","2020","2020","toneladas","82130"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2000","2000","toneladas","2638800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2001","2001","toneladas","2771000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2002","2002","toneladas","2863100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2003","2003","toneladas","3102840"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2004","2004","toneladas","3146690"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2005","2005","toneladas","3115600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","51","Cerveza de cebada","2006","2006","toneladas","3360000"
