Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1080","Carne, pavo","2018","2018","toneladas","210410"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1080","Carne, pavo","2019","2019","toneladas","212790"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1080","Carne, pavo","2020","2020","toneladas","225950"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2000","2000","toneladas","965000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2001","2001","toneladas","1008531"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2002","2002","toneladas","1191190"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2003","2003","toneladas","1185382"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2004","2004","toneladas","1082999"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2005","2005","toneladas","1083968"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2006","2006","toneladas","1064944"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2007","2007","toneladas","1131031"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2008","2008","toneladas","1081740"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2009","2009","toneladas","1179466"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2010","2010","toneladas","1115987"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2011","2011","toneladas","1205749"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2012","2012","toneladas","1193931"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2013","2013","toneladas","1121295"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2014","2014","toneladas","1209069"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2015","2015","toneladas","1203022"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2016","2016","toneladas","1326577"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2017","2017","toneladas","1317487"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2018","2018","toneladas","1345690"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2019","2019","toneladas","1412220"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1058","Carne, pollo","2020","2020","toneladas","1401410"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2000","2000","toneladas","2047"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2001","2001","toneladas","2457"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2002","2002","toneladas","2837"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2003","2003","toneladas","1890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2004","2004","toneladas","2013"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2005","2005","toneladas","1450"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2006","2006","toneladas","1522"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2007","2007","toneladas","1568"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2008","2008","toneladas","1575"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2009","2009","toneladas","1578"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2010","2010","toneladas","1649"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2011","2011","toneladas","1614"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2012","2012","toneladas","1545"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2013","2013","toneladas","1712"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2014","2014","toneladas","1688"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2015","2015","toneladas","1652"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2016","2016","toneladas","1635"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2017","2017","toneladas","1519"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1183","Cera de abeja","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2000","2000","toneladas","78800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2001","2001","toneladas","103600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2002","2002","toneladas","104600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2003","2003","toneladas","92900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2004","2004","toneladas","93000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2005","2005","toneladas","93000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2006","2006","toneladas","96000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2007","2007","toneladas","115000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2008","2008","toneladas","145000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2009","2009","toneladas","146000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2010","2010","toneladas","138000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2011","2011","toneladas","137000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2012","2012","toneladas","176000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2013","2013","toneladas","132000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2014","2014","toneladas","152200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2015","2015","toneladas","151533"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2016","2016","toneladas","152045"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","885","Crema/nata fresca","2017","2017","toneladas","158790"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2000","2000","toneladas","55092"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2001","2001","toneladas","55071"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2002","2002","toneladas","57440"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2003","2003","toneladas","59770"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2004","2004","toneladas","60406"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2005","2005","toneladas","60528"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2006","2006","toneladas","56696"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2007","2007","toneladas","52476"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2008","2008","toneladas","55705"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2009","2009","toneladas","50636"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2010","2010","toneladas","51327"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2011","2011","toneladas","51117"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2012","2012","toneladas","50035"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2013","2013","toneladas","49148"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2014","2014","toneladas","49518"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2015","2015","toneladas","52978"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2016","2016","toneladas","53901"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","919","Cueros, vacuno, frescos","2017","2017","toneladas","54481"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2000","2000","toneladas","1122"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2001","2001","toneladas","1205"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2002","2002","toneladas","988"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2003","2003","toneladas","822"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2004","2004","toneladas","860"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2005","2005","toneladas","810"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2006","2006","toneladas","856"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2007","2007","toneladas","858"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2008","2008","toneladas","1084"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2009","2009","toneladas","1095"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2010","2010","toneladas","1223"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2011","2011","toneladas","1938"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2012","2012","toneladas","2684"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2013","2013","toneladas","2007"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2014","2014","toneladas","1983"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2015","2015","toneladas","2226"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2016","2016","toneladas","2251"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1098","Despojos, caballo","2017","2017","toneladas","1898"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2000","2000","toneladas","4650"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2001","2001","toneladas","4335"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2002","2002","toneladas","4251"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2003","2003","toneladas","4016"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2004","2004","toneladas","3772"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2005","2005","toneladas","3842"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2006","2006","toneladas","3297"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2007","2007","toneladas","2946"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2008","2008","toneladas","2610"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2009","2009","toneladas","2491"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2010","2010","toneladas","2995"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2011","2011","toneladas","3143"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2012","2012","toneladas","2735"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2013","2013","toneladas","2522"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2014","2014","toneladas","2432"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2015","2015","toneladas","2572"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2016","2016","toneladas","2793"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1018","Despojos, comestibles, caprino","2017","2017","toneladas","3022"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2000","2000","toneladas","216927"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2001","2001","toneladas","223240"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2002","2002","toneladas","229287"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2003","2003","toneladas","238204"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2004","2004","toneladas","229736"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2005","2005","toneladas","236600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2006","2006","toneladas","241619"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2007","2007","toneladas","256870"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2008","2008","toneladas","260225"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2009","2009","toneladas","245752"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2010","2010","toneladas","251603"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2011","2011","toneladas","259103"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2012","2012","toneladas","258877"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2013","2013","toneladas","256255"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2014","2014","toneladas","265545"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2015","2015","toneladas","287880"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2016","2016","toneladas","312259"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1036","Despojos, comestibles, cerdo","2017","2017","toneladas","321049"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2000","2000","toneladas","52156"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2001","2001","toneladas","52936"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2002","2002","toneladas","53220"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2003","2003","toneladas","53014"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2004","2004","toneladas","51961"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2005","2005","toneladas","50314"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2006","2006","toneladas","48081"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2007","2007","toneladas","45637"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2008","2008","toneladas","35242"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2009","2009","toneladas","27932"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2010","2010","toneladas","29461"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2011","2011","toneladas","29315"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2012","2012","toneladas","27388"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2013","2013","toneladas","26548"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2014","2014","toneladas","25641"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2015","2015","toneladas","26010"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2016","2016","toneladas","26277"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","978","Despojos, comestibles, ovino","2017","2017","toneladas","25842"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2000","2000","toneladas","92656"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2001","2001","toneladas","92620"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2002","2002","toneladas","96604"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2003","2003","toneladas","100522"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2004","2004","toneladas","101591"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2005","2005","toneladas","101797"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2006","2006","toneladas","95353"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2007","2007","toneladas","88254"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2008","2008","toneladas","93686"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2009","2009","toneladas","85161"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2010","2010","toneladas","86323"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2011","2011","toneladas","85970"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2012","2012","toneladas","84149"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2013","2013","toneladas","82658"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2014","2014","toneladas","83281"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2015","2015","toneladas","89099"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2016","2016","toneladas","90652"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","868","Despojos, comestibles, vacuno","2017","2017","toneladas","91626"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2000","2000","toneladas","888"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2001","2001","toneladas","828"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2002","2002","toneladas","812"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2003","2003","toneladas","767"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2004","2004","toneladas","720"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2005","2005","toneladas","733"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2006","2006","toneladas","629"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2007","2007","toneladas","562"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2008","2008","toneladas","498"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2009","2009","toneladas","475"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2010","2010","toneladas","572"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2011","2011","toneladas","600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2012","2012","toneladas","522"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2013","2013","toneladas","481"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2014","2014","toneladas","464"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2015","2015","toneladas","491"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2016","2016","toneladas","533"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1019","Grasa de caprino","2017","2017","toneladas","577"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2000","2000","toneladas","91918"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2001","2001","toneladas","94593"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2002","2002","toneladas","97156"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2003","2003","toneladas","100934"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2004","2004","toneladas","97346"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2005","2005","toneladas","100254"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2006","2006","toneladas","102381"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2007","2007","toneladas","108843"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2008","2008","toneladas","110265"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2009","2009","toneladas","104132"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2010","2010","toneladas","106611"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2011","2011","toneladas","109789"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2012","2012","toneladas","109694"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2013","2013","toneladas","108583"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2014","2014","toneladas","112519"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2015","2015","toneladas","121983"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2016","2016","toneladas","132313"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1037","Grasa de cerdo","2017","2017","toneladas","136038"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2000","2000","toneladas","83891"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2001","2001","toneladas","83858"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2002","2002","toneladas","87466"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2003","2003","toneladas","91013"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2004","2004","toneladas","91981"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2005","2005","toneladas","92167"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2006","2006","toneladas","86333"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2007","2007","toneladas","79906"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2008","2008","toneladas","84824"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2009","2009","toneladas","77106"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2010","2010","toneladas","78158"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2011","2011","toneladas","77838"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2012","2012","toneladas","76189"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2013","2013","toneladas","74839"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2014","2014","toneladas","75403"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2015","2015","toneladas","80671"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2016","2016","toneladas","82077"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","869","Grasa de ganado vacuno","2017","2017","toneladas","82959"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2000","2000","toneladas","23707"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2001","2001","toneladas","24062"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2002","2002","toneladas","24191"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2003","2003","toneladas","24097"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2004","2004","toneladas","23619"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2005","2005","toneladas","22870"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2006","2006","toneladas","21855"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2007","2007","toneladas","20744"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2008","2008","toneladas","16019"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2009","2009","toneladas","12696"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2010","2010","toneladas","13391"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2011","2011","toneladas","13325"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2012","2012","toneladas","12449"
